unit_id,cycle,timestamp,op_regime,op_setpoint_flow,ambient_temp_c,vibration_rms_mms,bearing_temp_c,casing_temp_c,motor_current_a,discharge_pressure_bar,suction_pressure_bar,flow_rate_m3h,motor_winding_temp_c,power_kw,oil_particle_count,coolant_flow_lpm,ambient_humidity_pct,pump_speed_rpm,gearbox_temp_c
PUMP_032,118,2025-01-21 21:00:00,1,113.12,21.94,3.333,58.57,51.99,48.04,7.708,1.125,97.08,77.58,29.81,,11.988,42.2,2958.8,41.16
PUMP_032,119,2025-01-21 22:00:00,1,116.83,21.74,2.648,58.19,54.06,49.6,7.571,1.132,100.71,80.44,30.29,,12.021,35.6,2956.0,41.28
PUMP_032,120,2025-01-21 23:00:00,1,114.43,21.5,3.088,59.27,49.3,47.82,7.529,1.13,99.03,81.53,29.47,115.5,12.022,50.1,2957.8,41.31
PUMP_032,121,2025-01-22 00:00:00,1,113.46,21.22,3.222,57.38,53.22,49.56,7.496,1.107,96.54,81.3,30.54,,11.99,40.1,2955.8,42.25
PUMP_032,122,2025-01-22 01:00:00,1,117.05,21.16,3.31,59.4,52.75,51.23,7.528,1.183,100.91,82.14,32.43,,11.99,48.3,2957.2,41.9
PUMP_032,123,2025-01-22 02:00:00,1,115.55,21.03,3.08,58.62,51.98,50.13,7.631,1.17,98.44,83.86,30.77,,11.987,40.1,2955.2,42.18
PUMP_032,124,2025-01-22 03:00:00,1,115.13,21.08,3.319,59.69,52.43,49.75,7.604,1.081,97.42,80.72,30.37,,12.026,53.8,2955.2,42.62
PUMP_032,125,2025-01-22 04:00:00,1,115.34,21.63,3.394,58.79,52.74,50.8,7.229,1.211,95.21,82.55,31.83,,12.023,43.1,2958.3,42.81
PUMP_032,126,2025-01-22 05:00:00,1,116.24,21.65,3.375,61.09,52.97,50.13,7.355,1.159,96.21,81.32,31.9,,11.99,49.5,2955.2,42.7
PUMP_032,127,2025-01-22 06:00:00,1,112.39,22.08,3.512,59.72,51.37,49.57,7.403,1.101,94.01,84.84,30.17,,12.016,70.9,2951.1,42.8
PUMP_032,128,2025-01-22 07:00:00,1,116.96,22.0,3.438,59.4,52.72,50.27,7.497,1.112,98.75,82.87,32.0,,12.004,46.5,2956.0,42.25
PUMP_032,129,2025-01-22 08:00:00,1,111.9,21.94,3.58,59.56,53.78,49.29,7.066,1.112,94.68,83.25,30.18,,12.006,55.2,2958.4,41.9
PUMP_032,130,2025-01-22 09:00:00,1,113.03,21.36,3.37,59.71,52.63,49.27,7.191,1.068,94.34,83.43,29.82,231.4,12.009,55.6,2955.2,42.25
PUMP_032,131,2025-01-22 10:00:00,1,116.35,21.67,3.586,61.0,54.37,50.48,7.246,1.042,97.35,84.8,30.7,,11.997,54.7,2955.0,42.03
PUMP_032,132,2025-01-22 11:00:00,1,116.84,21.45,3.515,60.37,54.32,50.15,6.999,1.084,97.85,84.39,31.12,,11.996,47.2,2953.7,41.59
PUMP_032,133,2025-01-22 12:00:00,1,114.03,21.65,3.702,60.06,54.03,50.33,6.959,1.143,92.94,84.76,31.03,,12.025,75.0,2953.5,41.75
PUMP_032,134,2025-01-22 13:00:00,1,116.52,21.03,3.723,61.5,54.83,50.21,6.92,1.038,96.77,84.61,31.09,,12.0,52.2,2952.9,41.55
PUMP_032,135,2025-01-22 14:00:00,1,114.4,20.85,3.634,63.39,56.13,51.11,6.977,1.093,93.97,85.22,31.45,,12.006,47.9,2954.5,41.75
PUMP_032,136,2025-01-22 15:00:00,1,112.04,20.88,3.724,59.92,53.38,50.91,6.842,1.082,91.46,86.26,31.02,,12.028,35.8,2951.6,42.51
PUMP_032,137,2025-01-22 16:00:00,1,113.85,20.83,3.792,61.23,50.61,51.78,6.889,1.073,91.9,88.31,32.35,,12.008,64.1,2950.1,42.46
PUMP_032,138,2025-01-22 17:00:00,1,112.49,20.61,3.83,60.01,51.93,51.36,6.697,1.076,90.66,87.54,31.61,,12.002,41.1,2954.8,42.29
PUMP_032,139,2025-01-22 18:00:00,2,147.98,20.66,3.861,66.86,57.05,58.54,6.379,1.084,123.09,94.46,36.66,,11.994,53.3,2957.0,41.88
PUMP_032,140,2025-01-22 19:00:00,2,148.49,20.85,4.721,68.01,59.44,59.2,6.23,1.017,120.39,95.03,36.88,335.4,11.989,47.7,2951.1,41.56
PUMP_032,141,2025-01-22 20:00:00,2,148.77,20.48,4.384,64.67,55.31,58.11,5.881,1.032,124.97,99.04,35.8,,12.004,41.1,2960.6,41.4
PUMP_032,142,2025-01-22 21:00:00,2,145.59,20.6,4.642,67.04,59.04,59.02,6.137,1.064,120.85,93.87,36.29,,11.991,52.4,2957.2,40.81
PUMP_032,143,2025-01-22 22:00:00,2,148.78,20.87,4.123,64.58,58.13,61.16,5.802,1.007,122.11,94.65,36.95,,11.996,66.6,2955.6,41.19
PUMP_032,144,2025-01-22 23:00:00,2,149.01,21.11,4.648,66.14,60.28,60.89,5.866,1.067,122.78,96.18,37.97,,11.973,45.7,2958.9,41.07
PUMP_032,145,2025-01-23 00:00:00,2,150.41,21.12,4.609,66.92,58.45,60.52,5.87,1.085,121.55,99.15,37.49,,12.007,65.4,2954.0,41.29
PUMP_032,146,2025-01-23 01:00:00,2,146.98,21.04,4.312,67.99,57.19,59.39,5.754,1.008,117.58,96.88,36.91,,11.988,43.7,2955.1,41.46
PUMP_032,147,2025-01-23 02:00:00,2,146.07,21.19,5.155,65.95,57.46,60.05,5.849,1.072,116.71,97.31,36.76,,12.03,44.3,2951.0,41.66
PUMP_032,148,2025-01-23 03:00:00,2,146.55,21.15,5.161,65.92,58.09,61.01,5.957,0.991,117.03,101.18,37.72,,11.988,77.7,2955.3,41.57
PUMP_032,149,2025-01-23 04:00:00,2,148.34,21.46,4.982,66.7,55.1,61.83,5.363,0.956,118.55,97.34,37.72,,11.995,55.0,2956.5,41.92
PUMP_032,150,2025-01-23 05:00:00,2,147.94,22.04,5.148,68.05,60.03,61.18,5.491,1.081,115.46,101.72,37.4,549.5,11.999,70.1,2954.3,42.31
PUMP_032,151,2025-01-23 06:00:00,2,147.67,21.74,5.106,66.07,56.19,62.51,5.524,1.011,113.69,103.22,39.15,,11.995,42.1,2954.4,42.41
PUMP_033,1,2024-10-20 00:00:00,1,116.76,23.73,2.264,55.71,51.4,43.49,8.661,1.2,109.59,68.85,26.52,,11.99,69.6,2951.9,38.5
PUMP_033,2,2024-10-20 01:00:00,1,115.17,23.96,2.055,55.67,50.75,44.33,8.977,1.199,108.51,70.7,28.07,,12.017,58.7,2955.1,38.75
PUMP_033,3,2024-10-20 02:00:00,1,113.47,23.87,2.292,56.58,49.26,41.78,8.581,1.267,106.62,73.93,26.11,,12.028,56.4,2957.7,39.0
PUMP_033,4,2024-10-20 03:00:00,1,116.04,23.92,2.074,56.65,53.05,45.74,8.922,1.234,107.31,72.2,28.88,,12.002,44.7,2960.3,39.2
PUMP_033,5,2024-10-20 04:00:00,1,114.1,23.74,2.602,56.27,51.57,45.96,8.945,1.221,107.46,72.92,28.86,,11.997,78.0,2954.8,39.06
PUMP_033,6,2024-10-20 05:00:00,1,114.4,23.95,2.471,56.72,51.56,44.18,8.633,1.253,109.9,71.54,27.76,,11.991,66.1,2955.6,38.7
PUMP_033,7,2024-10-20 06:00:00,1,111.32,24.26,2.147,59.77,54.46,43.45,8.742,1.248,104.33,72.79,27.92,,11.98,64.3,2955.6,38.23
PUMP_033,8,2024-10-20 07:00:00,1,116.79,24.11,2.019,56.74,50.74,44.45,8.808,1.222,107.62,71.94,27.93,,11.954,49.5,2959.4,38.38
PUMP_033,9,2024-10-20 08:00:00,1,116.16,24.51,2.155,57.39,51.89,42.82,8.567,1.259,111.98,74.38,26.1,,12.017,43.5,2955.0,38.21
PUMP_033,10,2024-10-20 09:00:00,1,116.21,24.76,2.0,57.05,50.32,45.23,8.772,1.239,109.36,70.25,27.69,59.6,11.993,65.0,2952.8,38.55
PUMP_033,11,2024-10-20 10:00:00,1,113.34,25.28,2.158,55.62,49.86,44.48,8.609,1.22,106.13,69.69,27.52,,11.998,53.5,2954.5,38.47
PUMP_033,12,2024-10-20 11:00:00,1,113.0,25.62,1.818,57.22,52.11,43.37,8.774,1.163,108.78,67.88,26.38,,11.985,61.4,2951.8,38.69
PUMP_033,13,2024-10-20 12:00:00,1,115.88,25.62,2.466,55.13,49.98,42.94,8.719,1.204,107.62,70.96,26.2,,11.998,40.1,2959.2,39.35
PUMP_033,14,2024-10-20 13:00:00,1,115.34,25.32,1.966,54.49,49.69,41.85,8.825,1.232,108.91,72.66,26.55,,12.016,71.5,2956.1,40.19
PUMP_033,15,2024-10-20 14:00:00,1,118.48,25.43,2.276,57.45,51.04,44.41,8.748,1.162,108.58,73.27,27.93,,11.99,68.1,2957.5,40.13
PUMP_033,16,2024-10-20 15:00:00,1,116.14,25.04,1.546,58.77,49.48,42.59,8.842,1.168,107.99,71.09,26.81,,12.028,68.7,2953.2,40.39
PUMP_033,17,2024-10-20 16:00:00,1,113.41,25.29,1.909,55.47,52.01,43.64,8.706,1.163,104.25,73.49,26.86,,11.997,67.5,2956.2,39.72
PUMP_033,18,2024-10-20 17:00:00,1,113.27,25.36,2.564,56.82,49.72,43.97,8.359,1.217,106.19,71.56,26.96,,12.002,44.8,2954.7,39.29
PUMP_033,19,2024-10-20 18:00:00,1,115.51,25.23,2.217,54.24,50.6,43.53,8.761,1.217,109.41,68.93,26.94,,12.015,35.8,2950.4,39.33
PUMP_033,20,2024-10-20 19:00:00,1,116.23,25.18,2.534,58.47,52.05,42.77,8.609,1.167,108.96,72.65,26.99,57.3,12.013,60.5,2952.0,39.64
PUMP_033,21,2024-10-20 20:00:00,1,117.03,25.52,2.112,55.69,50.88,44.05,8.922,1.18,110.88,69.97,27.3,,12.013,58.3,2955.8,39.4
PUMP_033,22,2024-10-20 21:00:00,1,115.69,25.63,2.044,56.38,50.34,44.03,8.637,1.267,108.74,70.24,27.66,,12.038,56.6,2961.0,39.06
PUMP_033,23,2024-10-20 22:00:00,1,113.88,25.62,2.372,55.73,49.67,43.89,8.934,1.243,105.41,73.39,27.93,,12.013,53.0,2957.2,38.74
PUMP_033,24,2024-10-20 23:00:00,1,114.22,25.54,2.17,55.94,48.92,45.55,8.873,1.242,108.88,73.4,28.16,,12.002,61.2,2956.6,39.06
PUMP_033,25,2024-10-21 00:00:00,1,112.82,25.58,2.098,54.09,51.13,45.72,8.818,1.167,107.08,71.8,27.93,,12.013,58.2,2958.8,39.11
PUMP_033,26,2024-10-21 01:00:00,1,117.19,25.8,2.571,54.96,50.87,43.85,8.955,1.238,111.22,69.71,27.98,,11.988,67.5,2953.5,39.24
PUMP_033,27,2024-10-21 02:00:00,1,115.1,25.93,2.562,56.1,51.19,44.78,8.474,1.202,107.19,69.09,28.02,,12.003,72.2,2956.5,39.36
PUMP_033,28,2024-10-21 03:00:00,1,109.41,25.68,2.502,56.59,51.94,43.59,8.782,1.16,100.27,71.93,26.73,,12.033,42.5,2952.1,39.57
PUMP_033,29,2024-10-21 04:00:00,1,116.05,25.82,2.04,57.46,52.02,42.67,8.792,1.169,109.14,71.55,26.22,,11.994,59.5,2955.0,39.57
PUMP_033,30,2024-10-21 05:00:00,1,114.93,25.6,1.342,56.2,48.84,44.37,8.741,1.26,109.52,70.47,27.99,23.4,12.011,57.6,2953.3,39.71
PUMP_033,31,2024-10-21 06:00:00,1,114.05,25.62,1.987,59.2,53.4,42.76,8.799,1.15,106.48,72.02,26.5,,11.992,60.8,2957.2,39.84
PUMP_033,32,2024-10-21 07:00:00,1,115.46,25.13,2.111,56.85,50.35,45.0,8.768,1.323,107.46,71.34,27.53,,11.987,42.7,2949.9,39.1
PUMP_033,33,2024-10-21 08:00:00,1,115.44,25.06,1.955,57.04,51.88,43.97,8.616,1.142,109.02,70.14,26.86,,11.992,43.2,2952.5,39.34
PUMP_033,34,2024-10-21 09:00:00,1,116.26,24.91,2.043,55.25,48.98,43.74,8.86,1.261,106.52,69.18,27.48,,12.026,48.6,2958.7,39.41
PUMP_033,35,2024-10-21 10:00:00,1,115.75,24.63,2.371,57.59,48.34,43.13,8.728,1.23,105.7,71.01,27.04,,12.006,55.6,2957.4,39.44
PUMP_033,36,2024-10-21 11:00:00,1,115.58,24.55,1.874,56.91,50.33,44.02,8.833,1.249,109.8,70.47,28.01,,11.996,48.7,2955.2,39.04
PUMP_033,37,2024-10-21 12:00:00,1,114.29,24.79,1.936,58.19,51.12,43.68,8.802,1.245,107.64,70.51,26.14,,11.996,51.8,2956.3,38.91
PUMP_033,38,2024-10-21 13:00:00,1,116.72,24.62,2.095,54.46,51.53,42.6,8.921,1.26,110.36,70.97,26.52,,11.996,39.2,2955.8,38.86
PUMP_033,39,2024-10-21 14:00:00,1,111.36,24.27,2.189,53.14,49.69,43.83,9.028,1.216,104.85,71.15,26.91,,12.002,57.9,2960.9,37.95
PUMP_033,40,2024-10-21 15:00:00,1,115.49,24.67,2.681,56.39,55.15,44.03,8.568,1.233,106.21,70.18,26.78,63.4,11.987,43.2,2955.6,37.93
PUMP_033,41,2024-10-21 16:00:00,1,112.96,24.58,2.105,57.22,51.35,44.47,8.94,1.232,104.99,72.3,27.56,,12.008,70.4,2956.1,37.87
PUMP_033,42,2024-10-21 17:00:00,1,114.57,24.91,2.575,57.55,51.27,43.57,8.883,1.241,107.12,70.58,27.23,,12.016,57.8,2953.7,38.03
PUMP_033,43,2024-10-21 18:00:00,1,116.02,24.67,2.231,56.43,50.49,43.95,8.841,1.225,109.82,71.77,27.72,,11.999,48.6,2955.2,37.92
PUMP_033,44,2024-10-21 19:00:00,1,114.36,24.94,2.376,59.19,52.52,43.64,8.92,1.262,106.68,69.64,27.83,,11.98,48.8,2951.5,37.81
PUMP_033,45,2024-10-21 20:00:00,1,114.6,25.17,2.49,56.21,50.75,43.63,9.022,1.168,108.43,70.32,26.71,,12.004,44.4,2955.6,37.79
PUMP_033,46,2024-10-21 21:00:00,1,116.48,25.38,2.867,56.36,49.68,43.72,8.716,1.244,108.15,72.19,27.27,,11.981,52.6,2956.2,37.08
PUMP_033,47,2024-10-21 22:00:00,1,112.71,25.54,2.081,56.9,50.71,44.3,9.225,1.199,108.28,68.81,27.32,,11.978,71.9,2955.7,36.81
PUMP_033,48,2024-10-21 23:00:00,1,116.35,25.81,2.396,55.17,49.02,43.75,8.627,1.22,109.54,73.55,26.67,,12.011,55.0,2958.1,36.85
PUMP_033,49,2024-10-22 00:00:00,1,114.63,25.79,2.494,56.52,50.8,43.78,8.751,1.307,108.33,72.3,27.68,,11.965,62.2,2958.4,36.29
PUMP_033,50,2024-10-22 01:00:00,1,117.45,25.74,1.992,55.75,52.86,44.97,8.874,1.269,111.14,71.36,28.34,54.5,12.002,71.8,2958.6,36.22
PUMP_033,51,2024-10-22 02:00:00,1,113.56,25.94,1.923,57.35,53.12,44.12,8.726,1.151,102.67,72.23,27.55,,12.013,63.4,2952.2,35.92
PUMP_033,52,2024-10-22 03:00:00,1,115.97,26.38,1.896,56.32,55.28,44.87,8.779,1.2,109.54,69.15,28.08,,12.032,37.8,2957.2,35.57
PUMP_033,53,2024-10-22 04:00:00,1,115.81,27.13,1.839,56.48,51.0,42.68,8.863,1.188,108.63,71.99,26.38,,11.975,52.7,2956.5,35.79
PUMP_033,54,2024-10-22 05:00:00,1,111.72,27.19,2.187,56.25,52.6,45.56,8.82,1.243,104.43,68.31,28.43,,11.994,42.9,2957.4,35.26
PUMP_033,55,2024-10-22 06:00:00,1,115.54,27.01,2.558,57.23,50.88,44.38,9.016,1.264,109.11,73.05,27.64,,11.988,50.2,2954.5,35.04
PUMP_033,56,2024-10-22 07:00:00,1,116.14,26.99,2.248,58.53,52.93,43.99,8.969,1.176,108.33,69.76,27.24,,12.007,61.6,2955.3,34.35
PUMP_033,57,2024-10-22 08:00:00,1,114.07,26.82,2.348,55.75,49.98,44.79,8.723,1.206,109.23,72.88,28.13,,11.985,42.0,2953.2,34.15
PUMP_033,58,2024-10-22 09:00:00,1,117.4,26.82,2.324,56.88,54.35,45.56,8.83,1.221,113.15,69.7,28.06,,12.033,52.6,2958.4,33.33
PUMP_033,59,2024-10-22 10:00:00,1,112.72,26.83,2.663,57.9,51.62,43.36,8.911,1.191,106.12,71.55,27.36,,11.985,63.6,2955.2,33.36
PUMP_033,60,2024-10-22 11:00:00,1,112.86,26.91,2.632,57.44,50.5,42.36,8.517,1.22,107.23,71.65,26.85,40.3,12.001,54.9,2959.3,33.77
PUMP_033,61,2024-10-22 12:00:00,1,113.91,27.02,2.565,58.89,52.8,44.34,8.814,1.246,106.4,71.62,27.78,,12.009,63.4,2952.2,33.65
PUMP_033,62,2024-10-22 13:00:00,1,113.49,27.11,2.879,54.45,48.77,42.73,8.735,1.235,104.78,72.6,26.63,,12.008,77.7,2955.4,33.7
PUMP_033,63,2024-10-22 14:00:00,1,115.58,26.77,2.456,56.26,53.78,43.25,8.778,1.193,109.17,69.67,26.79,,11.996,47.6,2955.2,33.35
PUMP_033,64,2024-10-22 15:00:00,1,116.34,26.59,2.688,57.01,51.67,46.02,9.03,1.276,107.5,68.29,28.41,,11.975,72.0,2950.8,33.09
PUMP_033,65,2024-10-22 16:00:00,1,112.8,26.34,2.457,57.86,54.83,43.18,8.895,1.125,104.81,70.35,26.98,,11.996,51.8,2956.8,33.26
PUMP_033,66,2024-10-22 17:00:00,1,114.05,26.52,2.3,56.94,51.48,42.99,8.842,1.128,107.05,73.58,26.37,,11.977,75.6,2957.8,32.9
PUMP_033,67,2024-10-22 18:00:00,1,114.39,26.05,2.735,56.9,51.45,44.83,8.689,1.194,107.21,71.0,27.46,,11.999,71.8,2953.2,32.51
PUMP_033,68,2024-10-22 19:00:00,1,115.75,26.38,2.633,57.19,51.69,44.88,8.934,1.226,108.6,70.59,27.5,,12.005,66.3,2955.1,31.67
PUMP_033,69,2024-10-22 20:00:00,1,112.8,26.54,2.6,56.99,51.56,45.45,8.636,1.17,107.65,75.02,28.07,,11.992,60.1,2953.0,31.22
PUMP_033,70,2024-10-22 21:00:00,1,112.63,26.61,2.745,59.14,53.55,42.9,8.762,1.309,107.31,69.91,26.31,24.8,11.993,51.3,2958.3,30.96
PUMP_033,71,2024-10-22 22:00:00,2,147.96,26.35,3.148,63.03,55.83,50.94,8.332,1.188,140.49,81.49,31.1,,11.983,51.2,2950.7,30.3
PUMP_033,72,2024-10-22 23:00:00,2,148.45,26.35,3.09,62.4,53.55,51.83,8.312,1.175,139.68,78.03,31.83,,12.04,68.2,2950.0,30.23
PUMP_033,73,2024-10-23 00:00:00,2,149.5,25.98,2.668,63.1,55.2,50.85,8.227,1.221,138.34,78.01,31.48,,12.008,50.3,2957.0,30.31
PUMP_033,74,2024-10-23 01:00:00,2,152.42,26.21,2.985,61.09,53.41,52.49,8.184,1.119,142.6,81.49,32.4,,11.982,75.0,2956.3,30.0
PUMP_033,75,2024-10-23 02:00:00,2,146.86,26.22,3.175,62.08,53.74,50.85,8.507,1.238,136.85,81.14,31.61,,11.984,35.2,2956.6,30.0
PUMP_033,76,2024-10-23 03:00:00,2,146.59,26.63,3.297,62.18,52.17,51.0,8.111,1.132,137.82,78.53,32.01,,12.007,70.1,2955.7,30.0
PUMP_033,77,2024-10-23 04:00:00,2,148.81,27.01,3.328,64.43,53.97,50.98,8.395,1.128,141.5,76.35,31.71,,11.971,67.7,2957.5,30.27
PUMP_033,78,2024-10-23 05:00:00,2,148.29,27.08,3.048,64.85,55.74,52.35,8.237,1.184,139.76,79.85,31.99,,11.988,57.0,2955.1,30.0
PUMP_033,79,2024-10-23 06:00:00,2,149.85,27.3,3.252,62.27,54.11,51.66,8.148,1.157,140.43,79.85,32.42,,12.013,72.9,2954.1,30.0
PUMP_033,80,2024-10-23 07:00:00,2,147.29,27.72,2.576,64.8,58.36,50.99,8.229,1.209,139.38,83.66,31.56,53.7,12.014,36.8,2959.9,30.0
PUMP_033,81,2024-10-23 08:00:00,2,146.5,27.36,3.484,63.59,54.57,50.62,8.236,1.162,137.39,78.0,31.48,,12.004,55.4,2956.0,30.0
PUMP_033,82,2024-10-23 09:00:00,2,149.4,27.31,3.66,63.09,52.85,51.47,8.116,1.213,139.94,79.85,32.04,,12.0,35.4,2954.1,30.0
PUMP_033,83,2024-10-23 10:00:00,2,148.13,27.29,3.785,62.79,52.99,51.71,8.45,1.202,140.14,80.14,32.13,,12.024,45.3,2954.7,30.0
PUMP_033,84,2024-10-23 11:00:00,2,149.91,27.5,3.217,63.23,55.03,51.6,8.3,1.191,141.41,80.26,32.69,,11.983,68.3,2952.3,30.0
PUMP_033,85,2024-10-23 12:00:00,2,148.09,27.57,3.268,63.44,56.51,51.41,8.128,1.176,137.9,79.31,31.8,,11.99,51.5,2958.6,30.04
PUMP_033,86,2024-10-23 13:00:00,2,148.26,27.63,3.831,61.92,55.79,51.68,8.162,1.159,136.84,79.57,32.42,,12.025,51.4,2952.5,30.0
PUMP_033,87,2024-10-23 14:00:00,2,145.05,27.3,3.912,63.55,55.12,50.86,8.019,1.167,136.37,80.23,31.53,,11.998,53.5,2955.0,30.0
PUMP_033,88,2024-10-23 15:00:00,2,146.62,27.13,3.579,63.98,58.61,51.6,8.296,1.176,137.01,81.14,32.01,,12.008,64.6,2956.0,30.0
PUMP_033,89,2024-10-23 16:00:00,2,149.5,27.3,3.732,62.4,53.86,51.33,8.205,1.206,139.55,82.26,31.69,,12.002,62.0,2950.4,30.39
PUMP_033,90,2024-10-23 17:00:00,2,151.81,27.3,3.879,63.53,53.55,50.53,8.055,1.179,141.57,81.26,30.72,43.0,12.042,71.3,2954.2,30.05
PUMP_033,91,2024-10-23 18:00:00,1,117.64,27.22,3.055,58.7,51.59,44.53,8.624,1.177,110.11,71.77,27.9,,11.992,62.2,2955.1,30.7
PUMP_033,92,2024-10-23 19:00:00,1,118.13,27.17,3.564,57.61,49.77,44.53,8.667,1.232,110.8,74.82,27.95,,12.015,74.9,2953.2,30.74
PUMP_033,93,2024-10-23 20:00:00,1,114.7,27.4,3.712,61.03,53.12,43.37,8.635,1.182,106.61,73.43,25.85,,11.974,70.6,2954.0,30.01
PUMP_033,94,2024-10-23 21:00:00,1,115.84,27.53,3.453,59.6,52.41,45.37,9.077,1.259,107.23,73.46,28.16,,12.004,42.5,2956.5,30.63
PUMP_033,95,2024-10-23 22:00:00,1,115.62,27.39,3.99,57.53,53.87,44.15,8.872,1.221,105.59,71.56,27.47,,12.017,43.8,2957.9,30.3
PUMP_033,96,2024-10-23 23:00:00,1,114.1,27.89,3.523,60.63,51.94,44.62,8.575,1.255,106.96,75.2,27.71,,12.013,37.1,2955.8,30.61
PUMP_033,97,2024-10-24 00:00:00,1,115.07,27.9,3.228,59.02,55.46,43.92,8.82,1.198,108.99,73.28,27.47,,12.008,68.6,2951.0,30.19
PUMP_033,98,2024-10-24 01:00:00,1,115.46,27.74,3.676,58.33,52.48,44.46,8.714,1.224,108.37,74.79,27.47,,12.012,51.1,2953.6,30.62
PUMP_033,99,2024-10-24 02:00:00,1,113.48,27.56,3.411,60.07,55.99,46.57,8.76,1.196,103.98,72.58,28.98,,11.99,69.3,2953.4,30.72
PUMP_033,100,2024-10-24 03:00:00,1,115.77,27.7,3.916,62.59,56.05,45.08,8.685,1.173,107.05,72.0,28.7,35.5,12.012,65.7,2951.9,30.45
PUMP_033,101,2024-10-24 04:00:00,1,115.9,27.95,4.123,60.42,52.49,44.45,8.816,1.224,106.85,70.68,26.95,,12.03,71.2,2951.3,30.09
PUMP_033,102,2024-10-24 05:00:00,1,113.52,28.29,3.619,59.78,52.42,43.63,8.905,1.172,104.84,73.68,27.32,,11.991,56.2,2955.5,30.0
PUMP_033,103,2024-10-24 06:00:00,1,113.47,28.51,4.158,61.63,53.88,44.39,8.746,1.171,105.04,71.78,27.44,,12.025,70.1,2953.4,30.0
PUMP_033,104,2024-10-24 07:00:00,0,84.93,28.62,3.873,55.85,49.81,38.3,9.003,1.155,78.34,64.86,23.66,,12.002,74.9,2956.7,30.0
PUMP_033,105,2024-10-24 08:00:00,0,85.34,28.37,3.591,59.01,54.8,39.11,9.13,1.276,83.42,68.3,24.88,,12.006,69.0,2957.8,30.0
PUMP_033,106,2024-10-24 09:00:00,0,83.9,28.62,3.786,57.05,50.58,38.18,9.226,1.207,77.5,67.7,23.82,,11.963,42.3,2949.5,30.0
PUMP_033,107,2024-10-24 10:00:00,0,87.54,28.7,3.926,58.18,49.04,39.47,9.239,1.205,78.64,65.32,24.5,,11.982,44.6,2959.7,30.0
PUMP_033,108,2024-10-24 11:00:00,0,89.98,28.91,3.987,55.25,49.58,38.63,9.081,1.198,85.69,62.09,24.12,,11.999,57.3,2956.4,30.0
PUMP_033,109,2024-10-24 12:00:00,0,91.31,28.98,3.917,57.66,51.16,37.56,8.928,1.204,85.5,64.87,22.97,,12.018,55.9,2956.4,30.0
PUMP_033,110,2024-10-24 13:00:00,0,84.28,28.95,3.907,56.35,50.28,39.83,9.261,1.19,80.04,70.96,25.3,47.1,11.992,64.3,2956.5,30.0
PUMP_033,111,2024-10-24 14:00:00,0,84.13,28.94,3.834,57.54,51.53,38.55,9.088,1.173,78.41,67.45,24.23,,11.989,47.4,2954.6,30.0
PUMP_033,112,2024-10-24 15:00:00,0,83.57,29.03,3.967,58.37,52.37,38.21,9.16,1.241,80.13,66.02,23.55,,11.993,66.1,2951.7,30.0
PUMP_033,113,2024-10-24 16:00:00,0,86.62,29.01,4.121,57.68,53.8,38.9,9.362,1.191,81.1,68.81,24.04,,12.031,68.0,2954.7,30.0
PUMP_033,114,2024-10-24 17:00:00,2,146.48,28.65,5.246,66.81,58.27,52.32,8.278,1.194,138.63,81.24,32.44,,12.015,67.1,2947.9,30.0
PUMP_033,115,2024-10-24 18:00:00,2,149.08,29.16,4.661,69.43,55.96,51.53,8.288,1.158,141.0,80.79,32.29,,11.997,61.4,2959.3,30.0
PUMP_033,116,2024-10-24 19:00:00,2,149.05,28.95,5.148,64.84,54.48,52.6,8.177,1.07,138.88,83.12,32.23,,12.0,68.6,2953.2,30.0
PUMP_033,117,2024-10-24 20:00:00,2,150.12,28.5,5.601,68.96,58.32,51.23,8.288,1.176,140.79,82.97,31.42,,11.967,71.1,2955.6,30.0
PUMP_033,118,2024-10-24 21:00:00,2,149.64,28.38,4.72,67.85,59.15,53.12,7.911,1.152,141.87,80.47,33.13,,11.985,38.3,2951.6,30.0
PUMP_033,119,2024-10-24 22:00:00,2,148.67,28.11,5.47,67.47,58.37,50.67,7.895,1.153,139.87,82.41,31.18,,11.985,55.5,2958.0,30.0
PUMP_033,120,2024-10-24 23:00:00,2,147.46,28.84,5.366,67.81,56.52,51.65,8.213,1.176,139.54,81.17,31.87,79.4,11.996,42.0,2955.1,30.0
PUMP_033,121,2024-10-25 00:00:00,2,149.59,28.8,5.545,69.05,59.86,53.12,7.981,1.115,143.78,83.78,33.03,,12.019,76.8,2957.9,30.0
PUMP_033,122,2024-10-25 01:00:00,2,150.75,29.04,5.597,69.57,60.13,51.69,8.401,1.198,140.2,83.03,31.4,,11.995,47.2,2957.8,30.0
PUMP_033,123,2024-10-25 02:00:00,2,148.43,29.08,6.005,68.3,60.04,51.87,8.313,1.131,138.27,85.29,32.48,,11.983,38.6,2950.8,30.0
PUMP_033,124,2024-10-25 03:00:00,2,148.57,28.53,5.666,69.66,58.57,50.86,8.388,1.211,136.41,81.32,31.26,,11.994,64.5,2954.4,30.0
PUMP_033,125,2024-10-25 04:00:00,2,145.55,28.79,5.787,66.89,58.56,53.14,8.123,1.096,134.35,84.19,33.69,,11.995,49.3,2953.9,30.0
PUMP_033,126,2024-10-25 05:00:00,2,146.71,28.5,5.841,70.98,60.55,52.26,8.209,1.101,135.97,82.63,33.12,,11.997,40.4,2952.6,30.0
